"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"821","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0.0163934426229508,NA,0,0.0389672612528312,"mantika","LY0105",0.683583133244182,"Pearson's X^2: Rao & Scott adjustment"
"920","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0,NA,0,0,"mantika","LY0105",0.683583133244182,"Pearson's X^2: Rao & Scott adjustment"
"1019","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.0206185567010309,NA,0,0.0489493252177516,"mantika","LY0105",0.683583133244182,"Pearson's X^2: Rao & Scott adjustment"
"1125","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.00819672131147541,NA,0,0.0242251923073448,"mantika","LY0105",0.683583133244182,"Pearson's X^2: Rao & Scott adjustment"
"1225","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0,NA,0,0,"mantika","LY0105",0.683583133244182,"Pearson's X^2: Rao & Scott adjustment"
"1320","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","IDP",0.0206185567010309,NA,0,0.0489493252177516,"mantika","LY0105",0.683583133244182,"Pearson's X^2: Rao & Scott adjustment"
"1418","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Non-Displaced",0.00819672131147541,NA,0,0.0242251923073449,"mantika","LY0105",0.683583133244182,"Pearson's X^2: Rao & Scott adjustment"
"1517","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","4. Don’t know","Returnee",0,NA,0,0,"mantika","LY0105",0.683583133244182,"Pearson's X^2: Rao & Scott adjustment"
"1103","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.894736842105263,NA,0.832929905008066,0.956543779202461,"mantika","LY0103",0.0114591711686846,"Pearson's X^2: Rao & Scott adjustment"
"248","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.976190476190476,NA,0.949529838517538,1,"mantika","LY0103",0.0114591711686846,"Pearson's X^2: Rao & Scott adjustment"
"341","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",1,NA,1,1,"mantika","LY0103",0.0114591711686846,"Pearson's X^2: Rao & Scott adjustment"
"441","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","IDP",0.0210526315789474,NA,0,0.0499650374250984,"mantika","LY0103",0.0114591711686846,"Pearson's X^2: Rao & Scott adjustment"
"537","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Non-Displaced",0,NA,0,0,"mantika","LY0103",0.0114591711686846,"Pearson's X^2: Rao & Scott adjustment"
"637","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","5. Prefer not to answer","Returnee",0,NA,0,0,"mantika","LY0103",0.0114591711686846,"Pearson's X^2: Rao & Scott adjustment"
"722","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.0736842105263158,NA,0.0210681758022045,0.126300245250427,"mantika","LY0103",0.0114591711686846,"Pearson's X^2: Rao & Scott adjustment"
"822","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.00793650793650794,NA,0,0.0234536721492712,"mantika","LY0103",0.0114591711686846,"Pearson's X^2: Rao & Scott adjustment"
"921","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0,NA,0,0,"mantika","LY0103",0.0114591711686846,"Pearson's X^2: Rao & Scott adjustment"
"1020","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.0105263157894737,NA,0,0.0310800949609022,"mantika","LY0103",0.0114591711686846,"Pearson's X^2: Rao & Scott adjustment"
"1126","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Non-Displaced",0.0158730158730159,NA,0,0.037729645353529,"mantika","LY0103",0.0114591711686846,"Pearson's X^2: Rao & Scott adjustment"
"1226","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","Returnee",0,NA,0,0,"mantika","LY0103",0.0114591711686846,"Pearson's X^2: Rao & Scott adjustment"
"1104","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","IDP",0.788461538461539,NA,0.709800727298451,0.867122349624626,"mantika","LY0319",0.961482277710889,"Pearson's X^2: Rao & Scott adjustment"
"249","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Non-Displaced",0.819672131147541,NA,0.75130273291931,0.888041529375772,"mantika","LY0319",0.961482277710889,"Pearson's X^2: Rao & Scott adjustment"
"342","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","3. No","Returnee",1,NA,1,1,"mantika","LY0319",0.961482277710889,"Pearson's X^2: Rao & Scott adjustment"
"442","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","IDP",0.0673076923076923,NA,0.0190490564784068,0.115566328136978,"mantika","LY0319",0.961482277710889,"Pearson's X^2: Rao & Scott adjustment"
"538","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Non-Displaced",0.0327868852459016,NA,0.00111882836999355,0.0644549421218097,"mantika","LY0319",0.961482277710889,"Pearson's X^2: Rao & Scott adjustment"
"638","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","1. Yes, have been threatened with eviction","Returnee",0,NA,0,0,"mantika","LY0319",0.961482277710889,"Pearson's X^2: Rao & Scott adjustment"
"723","Has your household experienced eviction or the threat of eviction within the past 6 months?","What is the displacement status of most members of this household? ","2. Yes, have been recently evicted","IDP",0.134615384615385,NA,0.0688760314514002,0.200354737779369,"mantika","LY0319",0.961482277710889,"Pearson's X^2: Rao & Scott adjustment"
