"","indicator","p value","test type","dependent.var.value","independent.var.value","numbers","se","min","max"
"3211","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Other (specify)","Female",0.710524102569962,NA,NA,NA
"3311","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Phone call","Female",12.6386541089884,NA,NA,NA
"3410","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Printed leaflet","Female",0.710524102569962,NA,NA,NA
"3510","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Radio","Female",0,NA,NA,NA
"369","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","SMS messages","Female",0,NA,NA,NA
"373","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face","Male",516.573687500108,NA,NA,NA
"383","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Internet","Male",1.4028582347044,NA,NA,NA
"393","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers","Male",613.805566006969,NA,NA,NA
"403","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers I don't know","Male",24.5639257233802,NA,NA,NA
"4111","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers Other (specify)","Male",5.01628017042409,NA,NA,NA
"4211","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers Phone call","Male",428.031344246118,NA,NA,NA
"4311","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers Phone call Internet","Male",1.2970726149691,NA,NA,NA
"4410","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers Phone call SMS messages","Male",1.4028582347044,NA,NA,NA
"4510","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers Printed leaflet","Male",86.4337809401059,NA,NA,NA
"461","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers Radio","Male",6.46633551613965,NA,NA,NA
"471","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Loudspeakers SMS messages","Male",19.9300865315514,NA,NA,NA
"481","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Other (specify) I don't know","Male",0.770484498575995,NA,NA,NA
"491","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Phone call","Male",48.3097973218441,NA,NA,NA
"501","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Phone call I don't know","Male",0.770939199393007,NA,NA,NA
"5110","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Phone call Printed leaflet","Male",15.6178000513851,NA,NA,NA
"5210","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Phone call Radio","Male",17.0935094141143,NA,NA,NA
"5310","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Phone call SMS messages","Male",4.39593076959863,NA,NA,NA
"549","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Printed leaflet","Male",5.51551915971533,NA,NA,NA
"551","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Radio","Male",15.0618910518007,NA,NA,NA
"561","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face Radio Internet","Male",1.4028582347044,NA,NA,NA
"571","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Face to face SMS messages Radio","Male",0,NA,NA,NA
"581","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","I don't know","Male",4.14202269975965,NA,NA,NA
"59","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","I don't want to answer","Male",2.51007368132216,NA,NA,NA
"60","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Internet","Male",0.770939199393007,NA,NA,NA
"61","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers","Male",329.790386078472,NA,NA,NA
"62","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers I don't want to answer","Male",1.35562167721483,NA,NA,NA
"63","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers Phone call","Male",41.781947324549,NA,NA,NA
"64","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers Phone call Printed leaflet","Male",3.55022054652314,NA,NA,NA
"65","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers Phone call SMS messages","Male",0,NA,NA,NA
"66","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers Radio","Male",0,NA,NA,NA
"67","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Loudspeakers Radio Internet","Male",0.770484498575995,NA,NA,NA
"68","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Other (specify)","Male",0,NA,NA,NA
"69","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Phone call","Male",28.3892706058657,NA,NA,NA
"70","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Printed leaflet","Male",0,NA,NA,NA
"71","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","Radio","Male",0.770484498575995,NA,NA,NA
"72","VAR.191...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3",0.0151313740708229,"Pearson's X^2: Rao & Scott adjustment","SMS messages","Male",0.710524102569962,NA,NA,NA
"Female97","VAR.192...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.face.to.face",0.227577431672278,"two sample ttest on difference in means (two sided)",NA,"Female",0.833239456774504,0.0132887652179076,0.807193955548397,0.859284958000612
"Male97","VAR.192...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.face.to.face",0.227577431672278,"two sample ttest on difference in means (two sided)",NA,"Male",0.813973641297686,0.00845874332239557,0.797394809031322,0.83055247356405
"Female98","VAR.193...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.loudspeakers",0.000612893350989707,"two sample ttest on difference in means (two sided)",NA,"Female",0.633510549024519,0.0168978516715899,0.600391368332102,0.666629729716935
"Male98","VAR.193...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.loudspeakers",0.000612893350989707,"two sample ttest on difference in means (two sided)",NA,"Male",0.701935357730548,0.00993590186896156,0.682461347913459,0.721409367547637
"Female99","VAR.194...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.phone.call",0.00168129194298476,"two sample ttest on difference in means (two sided)",NA,"Female",0.210056373413554,0.0144330400743235,0.181768134680457,0.238344612146652
"Male99","VAR.194...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.phone.call",0.00168129194298476,"two sample ttest on difference in means (two sided)",NA,"Male",0.265050932288446,0.00988304835256652,0.245680513459948,0.284421351116944
"Female100","VAR.195...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.sms.messages",0.321225893709182,"two sample ttest on difference in means (two sided)",NA,"Female",0.01705522692871,0.0045228214139639,0.00819065984883419,0.0259197940085857
"Male100","VAR.195...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.sms.messages",0.321225893709182,"two sample ttest on difference in means (two sided)",NA,"Male",0.0118647218826169,0.00256266584806087,0.00684198911600678,0.016887454649227
"Female101","VAR.196...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.radio",0.0610172817743609,"two sample ttest on difference in means (two sided)",NA,"Female",0.0319011754846139,0.00641073058804694,0.0193363744174526,0.0444659765517752
"Male101","VAR.196...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.radio",0.0610172817743609,"two sample ttest on difference in means (two sided)",NA,"Male",0.0186526114121998,0.00289402593779178,0.0129804248038031,0.0243247980205964
"Female102","VAR.197...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.internet",0.030124644424672,"two sample ttest on difference in means (two sided)",NA,"Female",0,0,0,0
"Male102","VAR.197...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.internet",0.030124644424672,"two sample ttest on difference in means (two sided)",NA,"Male",0.00253284930159814,0.00116750060715577,0.000244590159644187,0.00482110844355209
"Female103","VAR.198...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.printed.leaflet",0.120643379656876,"two sample ttest on difference in means (two sided)",NA,"Female",0.0368204262551589,0.00681648222670281,0.023460366589564,0.0501804859207538
"Male103","VAR.198...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.printed.leaflet",0.120643379656876,"two sample ttest on difference in means (two sided)",NA,"Male",0.0498640712137847,0.00486547276649355,0.0403279198236969,0.0594002226038725
"Female104","VAR.199...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.other..specify.",0.0399320577683343,"two sample ttest on difference in means (two sided)",NA,"Female",0.00898277969069653,0.00290144711934301,0.00329604783373674,0.0146695115476563
"Male104","VAR.199...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.other..specify.",0.0399320577683343,"two sample ttest on difference in means (two sided)",NA,"Male",0.0025968196833811,0.00105278870887148,0.00053339173066257,0.00466024763609962
"Female105","VAR.200...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.i.don.t.know",0.940813970316273,"two sample ttest on difference in means (two sided)",NA,"Female",0.0139276463804097,0.00406884900736361,0.00595284886744549,0.0219024438933739
"Male105","VAR.200...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.i.don.t.know",0.940813970316273,"two sample ttest on difference in means (two sided)",NA,"Male",0.013573555481775,0.00233720191734842,0.00899272389917417,0.0181543870643759
"Female106","VAR.201...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.i.don.t.want.to.answer",0.0484490710270475,"two sample ttest on difference in means (two sided)",NA,"Female",0,0,0,0
"Male106","VAR.201...what.are.your.preferred.methods.of.receiving.information.in.the.camp..select.up.to.3.i.don.t.want.to.answer",0.0484490710270475,"two sample ttest on difference in means (two sided)",NA,"Male",0.00173473682985252,0.000878703130611203,1.25103407519701e-05,0.00345696331895307
"1146","VAR.202...what.is.your.family.s.first.priority.need.",5.82323427945937e-06,"Pearson's X^2: Rao & Scott adjustment","Access to clean drinking water","Female",40.504906885563,NA,NA,NA
"299","VAR.202...what.is.your.family.s.first.priority.need.",5.82323427945937e-06,"Pearson's X^2: Rao & Scott adjustment","Access to education for children","Female",1.02082198820324,NA,NA,NA
"370","VAR.202...what.is.your.family.s.first.priority.need.",5.82323427945937e-06,"Pearson's X^2: Rao & Scott adjustment","Access to food","Female",373.397993966173,NA,NA,NA
